#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
ZNF608	0.379457	1.59656	0.379457	*
IRX2	0.379347	1.46068	0.379347	*
G2E3	0.379333	1.10144	0.379333	*
MARCH8	0.379326	0.909376	0.379326	*
F11R	0.379322	0.440159	0.379322	*
VIL1	0.379258	0.803375	0.379258	*
KCTD18	0.379256	1.2972	0.379256	*
SRPK1	0.379221	1.07262	0.379221	*
TMEM130	0.378985	0.701817	0.378985	*
KDELC2	0.378974	0.425989	0.378974	*
ZBTB22	0.378756	0.931836	0.378756	*
ATP8B1	0.378666	1.27897	0.378666	*
SPAG11B	0.409368	0.378628	0.378628	-
C3	0.378556	2.13952	0.378556	*
FZD2	0.378331	1.51171	0.378331	*
TRMT1L	0.378258	0.675353	0.378258	*
DTL	0.378063	0.75622	0.378063	*
VPS18	0.378009	1.4699	0.378009	*
MFSD1	0.377896	1.20484	0.377896	*
RBM12B	0.377814	1.0985	0.377814	*
ELK3	0.377704	0.940143	0.377704	*
ADCYAP1R1	0.377643	1.31552	0.377643	*
HERC6	0.377618	1.4846	0.377618	*
CNTNAP3B	0.377582	0.631969	0.377582	*
ZNF692	0.377498	0.889004	0.377498	*
CAPN10	0.377149	0.460354	0.377149	*
MARCH7	0.377143	1.02212	0.377143	*
B3GNT7	0.3771	1.27219	0.3771	*
DDX10	0.376983	0.994593	0.376983	*
LRRFIP2	0.37694	0.962127	0.37694	*
NUDT7	0.37683	1.2717	0.37683	*
BGN	0.376677	1.19251	0.376677	*
C22orf31	0.403489	0.376629	0.376629	-
POLDIP3	0.376587	0.907587	0.376587	*
OTUD7B	0.376366	1.22242	0.376366	*
ODC1	0.376328	0.630275	0.376328	*
ST3GAL5	0.376194	0.382985	0.376194	*
DEPDC1	0.376192	0.857059	0.376192	*
KIF1B	0.375981	2.75792	0.375981	*
ATP2B4	0.375832	1.82154	0.375832	*
NPVF	0.375675	0.425914	0.375675	*
TMEM150C	0.375569	0.551869	0.375569	*
EPS8L1	0.375513	2.0066	0.375513	*
SI	0.375501	1.59178	0.375501	*
NCAPH	0.37546	1.20074	0.37546	*
MFGE8	0.37529	1.5016	0.37529	*
PLAU	0.375258	0.894679	0.375258	*
WDR74	0.388764	0.374791	0.374791	-
ASB3	0.374655	0.56879	0.374655	*
RAPGEF4	0.37457	1.30138	0.37457	*
MCHR1	0.374558	0.711242	0.374558	*
NBPF15	2.46972	0.374542	0.374542	-
TBX5	0.374538	1.62352	0.374538	*
PLIN4	0.374509	0.922694	0.374509	*
CYP3A7	0.374259	1.20463	0.374259	*
DHX57	0.37419	1.01615	0.37419	*
FBXO32	0.373871	0.787224	0.373871	*
ERCC5	0.37383	1.27993	0.37383	*
SPN	0.373796	0.688512	0.373796	*
SCARB2	0.373786	1.09009	0.373786	*
MAPK4	0.373747	0.886711	0.373747	*
AGL	0.373712	1.50272	0.373712	*
COG4	0.373681	1.61462	0.373681	*
U2AF1L4	0.373643	0.967224	0.373643	*
SERPINB9	0.373505	0.878007	0.373505	*
YTHDC2	0.37339	2.46447	0.37339	*
PROC	0.373368	0.951966	0.373368	*
AHCY	0.373364	0.784033	0.373364	*
ZNF780A	0.373361	1.11687	0.373361	*
HEYL	0.373245	1.02323	0.373245	*
RFX2	0.373237	0.729544	0.373237	*
SEC13	0.373211	0.641956	0.373211	*
CLECL1	0.37321	0.513035	0.37321	*
LIPH	0.373194	0.594592	0.373194	*
ATP12A	0.372875	1.75342	0.372875	*
SHCBP1	0.372645	0.992745	0.372645	*
IL20RA	0.372645	1.02144	0.372645	*
JAM3	0.372101	0.878526	0.372101	*
TRAF2	0.372036	0.975257	0.372036	*
CCDC88A	0.371954	1.71686	0.371954	*
DNAJB2	0.371952	0.632371	0.371952	*
STAC2	0.371935	1.07029	0.371935	*
SLC38A9	0.371863	1.07566	0.371863	*
ANKEF1	0.371842	0.754434	0.371842	*
KRTAP15-1	0.37184	0.611083	0.37184	*
SLC6A13	0.371837	1.44527	0.371837	*
TGM2	0.37179	1.35564	0.37179	*
PCDHGA12	0.371649	2.24741	0.371649	*
AGAP3	0.371504	1.23757	0.371504	*
SLC4A5	0.371398	1.08391	0.371398	*
TTLL5	0.371176	1.2973	0.371176	*
TFB2M	0.371162	0.96157	0.371162	*
SPARCL1	0.371145	1.5345	0.371145	*
PUS1	0.371092	0.740585	0.371092	*
FAM65B	0.370995	1.42149	0.370995	*
ATG9A	0.370991	0.887518	0.370991	*
BEND7	0.370938	0.762762	0.370938	*
ZNF665	0.370923	1.82031	0.370923	*
SLC12A1	0.370917	1.44691	0.370917	*
COL8A1	0.370901	0.997999	0.370901	*
TXLNA	0.37076	1.28902	0.37076	*
PANK4	0.370649	1.2751	0.370649	*
ZNF532	0.37064	1.59407	0.37064	*
TMEM135	0.370639	0.776083	0.370639	*
CACNA1I	0.370625	3.14342	0.370625	*
ANP32C	0.370624	1.11269	0.370624	*
PASK	0.370582	1.48415	0.370582	*
ABHD16A	0.370458	0.801926	0.370458	*
DNPEP	0.370275	0.850472	0.370275	*
TXNDC2	0.370167	1.13445	0.370167	*
MCTP1	0.370154	1.60286	0.370154	*
CLINT1	0.370011	1.06654	0.370011	*
NAA25	0.369939	0.798949	0.369939	*
TRIM16L	0.559824	0.369702	0.369702	-
PDP2	0.369662	0.746336	0.369662	*
NUFIP1	0.369508	0.992485	0.369508	*
C3orf58	0.369458	0.915889	0.369458	*
SORD	0.369438	0.375719	0.369438	*
ADAM9	0.369429	1.22415	0.369429	*
LRRC70	0.369373	1.27837	0.369373	*
CEP83	0.369198	0.914269	0.369198	*
SPTLC1	0.368948	0.902642	0.368948	*
AUTS2	0.368944	2.19645	0.368944	*
ENPP5	0.368802	1.10441	0.368802	*
MPO	0.368752	1.1405	0.368752	*
B3GNT2	0.36839	0.942256	0.36839	*
TOP3A	0.36826	0.830046	0.36826	*
CD1E	0.368179	2.24242	0.368179	*
PRMT6	0.368133	0.866415	0.368133	*
TAP1	0.368023	0.904165	0.368023	*
IL6R	0.36792	0.707682	0.36792	*
MYLK	0.367752	2.57664	0.367752	*
ZNF471	0.367728	1.63121	0.367728	*
KRTAP4-8	2.35224	0.367708	0.367708	-
SMG6	0.367595	1.33575	0.367595	*
HNRNPCL3	0.367331	1.32649	0.367331	*
SCFD1	0.367299	1.22703	0.367299	*
SUCLA2	0.367289	0.875852	0.367289	*
SCNN1G	0.367258	1.1055	0.367258	*
PIWIL2	0.36723	1.46429	0.36723	*
KCNRG	0.366987	0.979273	0.366987	*
TLE6	0.366936	0.841764	0.366936	*
OR1L3	0.366868	0.706448	0.366868	*
TTC39C	0.366711	1.05688	0.366711	*
ST6GALNAC5	0.366674	1.04324	0.366674	*
TBC1D15	0.36665	1.01211	0.36665	*
DCTN4	0.366544	1.09142	0.366544	*
QRFPR	0.36654	0.92762	0.36654	*
ZNF234	0.366537	1.05272	0.366537	*
TCP11	0.366291	1.11618	0.366291	*
ADCY3	0.36629	1.88464	0.36629	*
ADSSL1	0.366256	0.845281	0.366256	*
KRT23	0.366136	1.0744	0.366136	*
FAM196B	0.365999	1.3162	0.365999	*
C11orf80	0.36589	0.960586	0.36589	*
CIB3	0.365817	0.969304	0.365817	*
TUBE1	0.365768	0.742964	0.365768	*
F2R	0.36571	0.629049	0.36571	*
ASZ1	0.365696	1.48162	0.365696	*
BAZ2A	0.365641	1.13119	0.365641	*
MCTP2	0.365462	1.54187	0.365462	*
IFFO2	0.365416	0.605168	0.365416	*
ALX4	0.365415	1.55907	0.365415	*
ZNF773	0.365379	1.07126	0.365379	*
MRPS9	0.36516	0.73683	0.36516	*
EOGT	0.364876	1.12148	0.364876	*
TOX3	0.36476	1.16647	0.36476	*
DLGAP3	0.364723	2.32103	0.364723	*
LONRF2	0.364701	1.71678	0.364701	*
NFE2L1	0.3647	1.28505	0.3647	*
PPP4R3A	0.364643	0.970396	0.364643	*
RAPGEF6	0.36458	1.5574	0.36458	*
MED30	0.364477	0.387339	0.364477	*
CYB5R2	0.364473	0.467868	0.364473	*
HEATR5B	0.364427	2.28339	0.364427	*
ADIPOQ	0.364348	0.482374	0.364348	*
ZBED5	0.36425	0.91171	0.36425	*
EID3	0.364151	1.20358	0.364151	*
NES	0.364101	1.93072	0.364101	*
RBM28	0.364078	0.756698	0.364078	*
ZNF460	0.363884	0.578532	0.363884	*
PHC2	0.363795	1.46691	0.363795	*
BARHL2	0.363682	1.30947	0.363682	*
CNDP1	0.363625	0.583081	0.363625	*
TMEM67	0.363606	0.917942	0.363606	*
KIRREL2	0.363542	1.1005	0.363542	*
BPIFB2	0.363506	1.80997	0.363506	*
DLAT	0.363503	0.579146	0.363503	*
APBB3	0.363354	1.52787	0.363354	*
ZBTB12	0.363347	0.968299	0.363347	*
NEK1	0.363252	2.05159	0.363252	*
CROCC	0.363193	1.70655	0.363193	*
TESK1	0.452875	0.363192	0.363192	-
IL31RA	0.363076	1.09551	0.363076	*
GORASP1	0.362811	0.803229	0.362811	*
SUPT20HL2	0.362789	1.19241	0.362789	*
KMT5A	0.362667	0.615667	0.362667	*
ATG4C	0.362356	0.569895	0.362356	*
LRRC36	0.362341	1.49772	0.362341	*
HEPACAM2	0.362337	1.00704	0.362337	*
RASA1	0.362319	1.69429	0.362319	*
KIAA2013	0.36674	0.362311	0.362311	-
STAT5B	0.362238	0.592848	0.362238	*
ZNF337	0.361954	0.78883	0.361954	*
SLC35C2	0.361839	0.95008	0.361839	*
RALGAPA2	0.36175	1.32972	0.36175	*
SCARB1	0.361598	1.07829	0.361598	*
PKD2L2	0.361564	0.989321	0.361564	*
ZNF507	0.361471	1.79453	0.361471	*
PLA2G15	0.361261	0.609696	0.361261	*
ITGA7	0.361243	1.63403	0.361243	*
BCORL1	0.361185	2.17981	0.361185	*
GRAMD1B	0.361104	1.62872	0.361104	*
NFIA	0.361067	1.18337	0.361067	*
ZFP57	0.361037	0.687655	0.361037	*
NLRP11	0.360971	1.35118	0.360971	*
RAD51AP1	0.360919	0.475166	0.360919	*
GYS1	0.360833	0.923402	0.360833	*
GALT	0.360827	1.03568	0.360827	*
ESPL1	0.360694	2.01622	0.360694	*
ZDHHC5	0.360509	0.878778	0.360509	*
KATNB1	0.360463	1.03219	0.360463	*
SYNE1	0.360448	9.06311	0.360448	*
ZNF443	0.36041	1.2831	0.36041	*
OS9	0.360178	0.51268	0.360178	*
CYP4Z1	0.359992	0.899125	0.359992	*
PTK2B	0.359984	1.45653	0.359984	*
QRSL1	0.359792	1.46306	0.359792	*
C9	0.359713	0.680725	0.359713	*
SPICE1	0.359668	0.986017	0.359668	*
TBC1D8	0.359616	1.63794	0.359616	*
RRH	0.359526	0.631286	0.359526	*
ITGA10	0.359503	1.7224	0.359503	*
CCDC91	0.359076	0.739293	0.359076	*
LRRC52	0.359034	0.671773	0.359034	*
MAGIX	0.35896	1.05668	0.35896	*
QSOX1	0.358704	0.998082	0.358704	*
JAKMIP3	0.358654	1.51418	0.358654	*
COL19A1	0.358447	1.46081	0.358447	*
CCT8L2	0.358416	1.37375	0.358416	*
XRCC4	0.35833	0.797666	0.35833	*
ZNF547	0.358322	0.877867	0.358322	*
ALLC	0.35831	0.653712	0.35831	*
FGR	0.358223	0.794828	0.358223	*
CDC5L	0.358212	0.754872	0.358212	*
RET	0.358194	2.45491	0.358194	*
ACAD9	0.358116	1.00303	0.358116	*
KATNAL1	0.358033	1.21098	0.358033	*
EVC2	0.357989	5.24512	0.357989	*
SNX8	0.357969	1.03881	0.357969	*
FAM198B	0.357873	1.79666	0.357873	*
ANXA10	0.357798	0.677291	0.357798	*
DCDC2	0.357781	0.784577	0.357781	*
MYF6	0.357774	1.13403	0.357774	*
TF	0.357747	0.931912	0.357747	*
SLC17A1	0.357726	1.15479	0.357726	*
CCDC62	0.357685	1.02398	0.357685	*
C1GALT1C1L	0.357387	0.584471	0.357387	*
FBLN1	0.357318	1.13652	0.357318	*
TYMP	0.35729	0.881226	0.35729	*
MATN1	0.357285	0.554271	0.357285	*
ZNF841	0.357233	1.67463	0.357233	*
FMNL3	0.35715	1.79591	0.35715	*
KCNC4	0.35698	1.15665	0.35698	*
ZNF766	0.356921	0.486083	0.356921	*
NEK8	0.356721	0.755032	0.356721	*
PLA2G6	0.356714	2.48797	0.356714	*
ZNF562	0.356628	1.83816	0.356628	*
SULT1C3	0.356625	0.963168	0.356625	*
PRR12	0.356623	2.72308	0.356623	*
LRRC8B	0.356414	0.767945	0.356414	*
TGM3	0.356332	1.41966	0.356332	*
USP31	0.356209	1.79248	0.356209	*
SLC1A7	0.356176	1.0367	0.356176	*
ZNF790	0.356118	1.05016	0.356118	*
UHRF1BP1L	0.355942	1.93838	0.355942	*
SUCO	0.355931	1.48655	0.355931	*
PTPMT1	0.35576	0.906788	0.35576	*
GOLGA5	0.355532	1.30183	0.355532	*
FANCD2	0.355461	1.08614	0.355461	*
CAMSAP1	0.3554	1.28382	0.3554	*
MED23	0.355315	1.38367	0.355315	*
UGT2B4	0.355288	1.11591	0.355288	*
OPRL1	0.355161	1.33415	0.355161	*
FGF20	0.355118	1.09044	0.355118	*
MMP13	0.355105	1.12022	0.355105	*
E2F7	0.355049	1.45929	0.355049	*
EFNB3	0.354997	0.590896	0.354997	*
ZNF417	0.354872	0.650514	0.354872	*
COG2	0.354853	1.70496	0.354853	*
KMT5B	0.354851	1.0466	0.354851	*
INTS2	0.354849	1.34045	0.354849	*
NEO1	0.354824	1.69948	0.354824	*
SGCG	0.354776	1.07678	0.354776	*
ERBB3	0.354627	2.22788	0.354627	*
KLHDC7B	0.354494	0.905907	0.354494	*
TMEM207	0.491532	0.354064	0.354064	-
CSNK2A3	0.354053	0.597498	0.354053	*
INPP4B	0.354026	1.38585	0.354026	*
TNFRSF9	0.353974	0.586209	0.353974	*
EVX2	0.353925	1.15259	0.353925	*
LPCAT1	0.353911	1.14235	0.353911	*
PLEKHA7	0.35387	1.05246	0.35387	*
HELZ	0.353561	2.40812	0.353561	*
FBXO30	0.353406	1.58903	0.353406	*
NWD2	0.353376	2.46835	0.353376	*
C1orf105	0.353272	0.56275	0.353272	*
ZSCAN5B	0.353058	0.790986	0.353058	*
TARS2	0.353012	0.717826	0.353012	*
SP1	0.353008	0.872246	0.353008	*
ITIH2	0.35291	1.89769	0.35291	*
TOPORS	0.352594	1.51537	0.352594	*
POU1F1	0.352576	0.564485	0.352576	*
PCDH15	0.35244	5.23402	0.35244	*
RPAP3	0.352429	1.00618	0.352429	*
CECR5	0.35227	0.651402	0.35227	*
CDRT15	0.352156	0.978835	0.352156	*
TCFL5	0.352081	0.893134	0.352081	*
ELOVL2	0.352081	0.86387	0.352081	*
TTC23L	0.351828	0.716826	0.351828	*
DMXL2	0.351596	2.67013	0.351596	*
TBRG4	0.351551	1.34529	0.351551	*
TIMD4	0.351414	1.07387	0.351414	*
QSOX2	0.35141	1.02523	0.35141	*
CRNKL1	0.351377	1.1997	0.351377	*
TMPO	0.351277	0.992814	0.351277	*
DUSP5	0.35123	0.660272	0.35123	*
ZNF749	0.351229	1.55903	0.351229	*
LZTFL1	0.351204	0.530217	0.351204	*
TRIM56	0.351194	1.34782	0.351194	*
ZNF154	0.351041	1.31901	0.351041	*
VLDLR	0.350939	1.48407	0.350939	*
IL6ST	0.350912	1.43161	0.350912	*
FAM73B	0.35084	1.06762	0.35084	*
HSPA6	0.350827	1.09316	0.350827	*
BTN2A2	0.350795	0.797015	0.350795	*
MAP4K5	0.350758	1.26282	0.350758	*
TRIM60	0.350747	1.03108	0.350747	*
LRRC47	0.350576	1.2322	0.350576	*
TTF1	0.350412	1.56481	0.350412	*
MTG1	0.350368	0.83152	0.350368	*
OR2K2	0.350295	1.11464	0.350295	*
HK2	0.350164	1.54937	0.350164	*
CNGA1	0.350162	1.65988	0.350162	*
RTN4RL1	0.350116	1.29726	0.350116	*
INO80D	0.350096	0.727805	0.350096	*
FCRL6	0.350095	0.894857	0.350095	*
CYP7A1	0.350092	1.16214	0.350092	*
RNF168	0.350061	0.927096	0.350061	*
RNPS1	0.349995	1.05989	0.349995	*
LPL	0.349989	0.762261	0.349989	*
ADRBK1	0.349913	0.97138	0.349913	*
USH1G	0.349846	1.03272	0.349846	*
CFAP100	0.349824	1.48373	0.349824	*
NUP210	0.34979	1.91084	0.34979	*
BACE2	0.349501	0.710123	0.349501	*
TOR1B	0.349376	0.806496	0.349376	*
AVPR2	0.349367	0.773465	0.349367	*
NUP98	0.349364	1.6605	0.349364	*
CCT8	0.34936	0.588691	0.34936	*
ZFYVE19	0.349306	0.756743	0.349306	*
IFT46	0.34921	0.733375	0.34921	*
LRRC4	0.349096	0.828653	0.349096	*
LXN	0.348863	0.447884	0.348863	*
GGT5	0.348861	2.28541	0.348861	*
SLC4A7	0.34886	2.48686	0.34886	*
ADAMTS19	0.348551	2.47242	0.348551	*
SLC19A1	0.348357	0.973237	0.348357	*
FTSJ3	0.348203	1.23271	0.348203	*
UGGT2	0.348164	3.21508	0.348164	*
DAOA	0.348159	0.839106	0.348159	*
SYNJ1	0.34815	1.55811	0.34815	*
PLCG2	0.348116	3.46955	0.348116	*
GIMAP7	0.348037	1.04473	0.348037	*
CABP2	0.348024	1.21704	0.348024	*
MFN1	0.347925	1.26202	0.347925	*
AASDH	0.347717	1.25637	0.347717	*
NR1D1	0.347711	0.813234	0.347711	*
ANKS1A	0.347632	1.34754	0.347632	*
ZNF292	0.347449	3.27886	0.347449	*
OR5H6	0.34742	0.730599	0.34742	*
CAMK4	0.347165	0.627686	0.347165	*
POLR2J	1.74662	0.347066	0.347066	-
HSF1	0.346925	1.08123	0.346925	*
CHCHD5	0.346867	0.468925	0.346867	*
SH3BP4	0.346832	1.58545	0.346832	*
FAM63A	0.346828	0.907894	0.346828	*
ABL2	0.346825	2.27932	0.346825	*
LRIF1	0.346803	1.40192	0.346803	*
OR6K2	0.346777	1.42209	0.346777	*
IQCG	0.346687	0.897668	0.346687	*
NKX6-1	0.346576	1.31879	0.346576	*
IQGAP2	0.346569	1.28029	0.346569	*
CYP1B1	0.34633	1.30952	0.34633	*
OR51G1	0.346321	0.571895	0.346321	*
RNASEH2B	0.346262	0.65653	0.346262	*
PLCH1	0.346164	2.06941	0.346164	*
RAB3GAP1	0.346141	1.33608	0.346141	*
HMGB4	0.345949	0.386163	0.345949	*
CLPX	0.34588	0.682711	0.34588	*
ZNF480	0.345848	0.653945	0.345848	*
DOCK10	0.345815	2.01858	0.345815	*
ATXN7	0.345782	1.59442	0.345782	*
RAG1	0.345607	1.81468	0.345607	*
PASD1	0.345508	1.22564	0.345508	*
NOS2	0.345261	1.19536	0.345261	*
USP37	0.344752	1.9205	0.344752	*
CAMSAP3	0.344706	1.66297	0.344706	*
SMOC1	0.344638	0.722823	0.344638	*
ULK2	0.34459	1.95886	0.34459	*
KCNS3	0.344471	1.29623	0.344471	*
TMCO3	0.344464	1.47683	0.344464	*
KLHL26	0.344464	0.847772	0.344464	*
SLC2A12	0.344386	0.807635	0.344386	*
GNA14	0.344357	0.79986	0.344357	*
PDE1A	0.344333	1.10976	0.344333	*
ACAD11	0.344277	1.068	0.344277	*
ATP8A1	0.34421	1.27895	0.34421	*
ZNF645	0.344181	1.03431	0.344181	*
PRPF40B	0.344076	1.45356	0.344076	*
GBA2	0.344024	1.2206	0.344024	*
SPATS1	0.344003	0.510566	0.344003	*
AHDC1	0.344002	1.34036	0.344002	*
KAT2B	0.343737	1.28366	0.343737	*
GBF1	0.343727	1.8413	0.343727	*
FGFR3	0.34371	2.67239	0.34371	*
TTC17	0.34365	1.11191	0.34365	*
SLC6A20	0.343631	0.897166	0.343631	*
ESF1	0.343627	1.44117	0.343627	*
ACSS1	0.343527	0.80865	0.343527	*
CLK4	0.343391	0.52903	0.343391	*
HSD17B14	0.343307	0.669124	0.343307	*
C8B	0.343256	1.85094	0.343256	*
DNAI1	0.343147	1.47391	0.343147	*
NOX3	0.343079	1.01935	0.343079	*
OR52H1	0.343016	0.936039	0.343016	*
LIG4	0.342911	1.05934	0.342911	*
STAMBP	0.34255	0.816493	0.34255	*
AFP	0.342511	0.965193	0.342511	*
ARHGAP20	0.342485	2.04315	0.342485	*
OMD	0.342249	1.28809	0.342249	*
FBXO39	0.422765	0.342186	0.342186	-
BRD4	0.342137	1.91565	0.342137	*
SERPINA12	0.342117	1.15866	0.342117	*
PARP8	0.34206	0.986321	0.34206	*
CWC27	0.342056	1.12899	0.342056	*
ABCA9	0.341981	2.15963	0.341981	*
UCKL1	0.341831	0.932928	0.341831	*
DNAH5	0.34181	7.47045	0.34181	*
TMEM247	0.34175	0.745528	0.34175	*
CD46	0.341743	0.717253	0.341743	*
SYNPO2	0.341667	1.86592	0.341667	*
TRIM6	0.341635	1.42207	0.341635	*
RHNO1	0.341584	0.368648	0.341584	*
OR10J1	0.341559	1.3622	0.341559	*
KCNJ10	0.341509	1.07437	0.341509	*
BRD2	0.341496	0.88223	0.341496	*
MDH1	0.341423	0.915747	0.341423	*
ZNF728	0.341272	1.09128	0.341272	*
ANAPC5	0.341186	0.715426	0.341186	*
EVI5	0.34111	1.21434	0.34111	*
ELMSAN1	0.341091	0.923324	0.341091	*
FOLH1B	0.341072	2.19886	0.341072	*
FASTKD1	0.340978	1.43502	0.340978	*
SEMG2	0.340896	1.58441	0.340896	*
KRTAP9-2	9.05268	0.340839	0.340839	-
BPIFB1	0.34082	1.88441	0.34082	*
RIOK3	0.340788	0.653304	0.340788	*
KAT2A	0.340754	0.571589	0.340754	*
MBD3L1	0.340658	0.821155	0.340658	*
PSG2	0.340573	1.21091	0.340573	*
ALG11	0.340528	0.832352	0.340528	*
ZNF12	0.340377	0.653026	0.340377	*
ZDBF2	0.34035	1.91643	0.34035	*
HIVEP2	0.340328	2.12079	0.340328	*
TNFSF11	0.34031	0.525413	0.34031	*
RSPO1	0.340021	1.05718	0.340021	*
GPER1	0.339755	1.04045	0.339755	*
ABCC8	0.339728	1.89848	0.339728	*
OR5AU1	0.339726	0.531207	0.339726	*
ZNF479	0.33956	1.39581	0.33956	*
ZNF770	0.339556	0.806368	0.339556	*
OR52J3	0.339389	0.829595	0.339389	*
CCZ1	0.3393	0.632925	0.3393	*
ZFYVE1	0.339224	1.2143	0.339224	*
OR8K1	0.339188	0.767645	0.339188	*
ANKH	0.339061	0.482858	0.339061	*
AKAP3	0.339031	1.23546	0.339031	*
FFAR3	0.339023	1.15438	0.339023	*
TRIM43	0.338992	0.885423	0.338992	*
HSD17B2	0.338965	0.85774	0.338965	*
CEP72	0.338831	0.787922	0.338831	*
MNDA	0.338689	1.22443	0.338689	*
CHRNB3	0.338581	1.49803	0.338581	*
AMPD3	0.338514	1.40933	0.338514	*
PCSK1	0.338199	2.35086	0.338199	*
PKP4	0.33818	1.75063	0.33818	*
GSDMA	0.338176	1.24803	0.338176	*
CLPS	0.338139	0.491946	0.338139	*
CEP70	0.338115	1.39205	0.338115	*
ZNF714	0.338003	0.818975	0.338003	*
RFC4	0.337927	0.741853	0.337927	*
IGF1R	0.337911	1.57306	0.337911	*
UGT2A2	0.337856	1.089	0.337856	*
HCLS1	0.33773	0.868733	0.33773	*
WNT4	0.337685	0.707764	0.337685	*
ZNF543	0.337602	1.77065	0.337602	*
NFIL3	0.337582	1.67443	0.337582	*
TMEM87A	0.337553	0.728598	0.337553	*
PLPPR2	0.337486	0.40089	0.337486	*
THEMIS	0.337466	0.912064	0.337466	*
ZNF181	0.337349	1.33426	0.337349	*
SAMD4A	0.33728	1.32761	0.33728	*
SLC2A9	0.337228	1.16508	0.337228	*
CLCA1	0.3372	1.26091	0.3372	*
PRSS12	0.337058	1.09469	0.337058	*
NSUN5	0.337022	0.953432	0.337022	*
DDX1	0.33699	0.835871	0.33699	*
FLT4	0.33674	2.97091	0.33674	*
DLG1	0.336641	1.66246	0.336641	*
OTUD3	0.336635	0.606138	0.336635	*
PIGU	0.336564	0.885413	0.336564	*
LRCH1	0.336446	1.22898	0.336446	*
FKBP10	0.336241	1.09587	0.336241	*
APPL1	0.336175	0.895904	0.336175	*
MARS	0.33609	0.958691	0.33609	*
PNLDC1	0.335974	1.21495	0.335974	*
PTPRR	0.335888	0.971852	0.335888	*
PJA1	0.335765	0.869855	0.335765	*
CLOCK	0.335734	1.6525	0.335734	*
PPP1R18	0.335553	1.22485	0.335553	*
NEDD1	0.335389	1.04371	0.335389	*
PYROXD1	0.335331	0.578323	0.335331	*
FAM214B	0.335172	1.13453	0.335172	*
RUNX2	0.335075	0.812599	0.335075	*
OR5L2	0.335022	1.56325	0.335022	*
PPRC1	0.334878	1.93022	0.334878	*
DICER1	0.33477	3.45565	0.33477	*
CASP9	0.334752	0.507859	0.334752	*
NDUFS2	0.334619	0.373458	0.334619	*
LY9	0.33431	1.194	0.33431	*
KHNYN	0.334298	0.924431	0.334298	*
SLC35G2	0.334257	1.18638	0.334257	*
SGK2	0.334201	0.937095	0.334201	*
TSHZ2	0.33417	2.74228	0.33417	*
ZNF35	0.33413	1.21097	0.33413	*
PHTF1	0.334127	1.10576	0.334127	*
RAD17	0.334072	0.995573	0.334072	*
GPC1	0.334043	1.08702	0.334043	*
NNT	0.334023	1.05256	0.334023	*
SORBS2	0.333898	2.71689	0.333898	*
PHACTR4	0.333785	0.967941	0.333785	*
KLHL10	0.333721	1.572	0.333721	*
AGAP11	0.333627	0.965372	0.333627	*
TRAPPC10	0.333567	1.11768	0.333567	*
NCOA6	0.333515	2.47055	0.333515	*
SIGLEC6	0.333454	1.33248	0.333454	*
TOR3A	0.333173	0.61741	0.333173	*
ZMIZ1	0.333158	1.19258	0.333158	*
DLST	0.333155	0.487628	0.333155	*
AGPAT4	0.333099	1.00506	0.333099	*
TMEM156	0.332897	1.07529	0.332897	*
CA12	0.332776	0.455294	0.332776	*
SYT16	0.332706	1.62343	0.332706	*
ZMYM6	0.332408	1.33917	0.332408	*
SNX25	0.332394	1.09943	0.332394	*
ANGPTL1	0.33239	0.886129	0.33239	*
OR6F1	0.332373	0.810676	0.332373	*
DNAJC27	0.332373	0.398233	0.332373	*
FRMD5	0.33224	0.73454	0.33224	*
PHF2	0.332153	1.56828	0.332153	*
MYH11	0.332152	2.0373	0.332152	*
GOLGA6C	2.79754	0.332144	0.332144	-
SNX29	0.332028	1.10095	0.332028	*
NEUROG3	0.331894	0.687997	0.331894	*
ZFPM2	0.331759	1.55658	0.331759	*
CTSH	0.331635	0.764856	0.331635	*
SIDT2	0.331316	1.38118	0.331316	*
MCOLN2	0.331072	0.793134	0.331072	*
ASAP2	0.330884	1.64845	0.330884	*
TEX36	0.330879	0.711161	0.330879	*
KERA	0.330878	0.927786	0.330878	*
NTAN1	0.330744	0.511253	0.330744	*
ANKRD11	0.330693	2.70328	0.330693	*
PCCA	0.330603	1.48925	0.330603	*
DBF4B	0.330434	1.39265	0.330434	*
ZNF141	0.330395	0.895361	0.330395	*
SMARCC2	0.330386	1.8197	0.330386	*
TMEM174	0.330211	0.488323	0.330211	*
FREM2	0.330201	4.12384	0.330201	*
ZNF780B	0.329948	1.28293	0.329948	*
APLF	0.329914	0.545125	0.329914	*
ODF1	0.329635	0.528072	0.329635	*
SHQ1	0.32963	0.828956	0.32963	*
S1PR5	0.329619	1.02671	0.329619	*
CLCN6	0.329615	1.43005	0.329615	*
ZNF100	0.329604	1.11994	0.329604	*
ACSL3	0.329566	1.33577	0.329566	*
TECTB	0.32955	0.457505	0.32955	*
FCN3	0.329492	0.707584	0.329492	*
XPO6	0.329312	1.8063	0.329312	*
VCX	3.89223	0.329188	0.329188	-
TLR5	0.329109	0.870116	0.329109	*
LNX2	0.329085	1.00777	0.329085	*
PTPDC1	0.329068	0.617412	0.329068	*
FAP	0.329035	1.46537	0.329035	*
OIT3	0.328992	1.19609	0.328992	*
ADGRA1	0.328928	1.00902	0.328928	*
