#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
RALBP1	0.42888	1.25749	0.42888	*
ISLR	0.428866	1.2068	0.428866	*
SGCG	0.428845	1.3288	0.428845	*
CACTIN	0.428828	1.47699	0.428828	*
KRTAP4-6	0.428746	1.1682	0.428746	*
SUFU	0.428705	0.575298	0.428705	*
PCDHB3	0.42855	2.69389	0.42855	*
CPT1C	0.428544	1.35343	0.428544	*
KIAA0391	0.428522	0.788888	0.428522	*
ZNF18	0.428478	1.04797	0.428478	*
ZNF35	0.428245	1.32816	0.428245	*
RSL1D1	0.428224	2.11343	0.428224	*
WWC2	0.42798	1.42481	0.42798	*
C9	0.427959	1.04515	0.427959	*
FAM222B	0.427908	1.66271	0.427908	*
CUEDC2	0.427797	0.759434	0.427797	*
MTO1	0.427765	1.29844	0.427765	*
DRICH1	0.42765	0.525864	0.42765	*
NXPE3	0.427641	1.16676	0.427641	*
SPPL2A	0.427403	0.681054	0.427403	*
SUCLA2	0.427399	1.12055	0.427399	*
SAMD4B	0.427074	1.48257	0.427074	*
HAS1	0.427069	1.18661	0.427069	*
CYP4A22	0.426985	1.95467	0.426985	*
UHRF1BP1	0.426914	2.75187	0.426914	*
SREBF2	0.426852	2.0056	0.426852	*
FKBP8	0.426844	1.45179	0.426844	*
ZNF205	0.426834	1.8913	0.426834	*
ATAD3A	0.426811	0.674447	0.426811	*
ZCCHC14	0.426683	1.33342	0.426683	*
PPM1K	0.426615	1.20335	0.426615	*
ZNF696	0.426585	0.64959	0.426585	*
PCDHGB2	0.426537	2.31572	0.426537	*
LONRF1	0.426381	1.79776	0.426381	*
CD5L	0.426327	1.18709	0.426327	*
HIP1	0.426264	1.46495	0.426264	*
C1orf168	0.426255	2.22083	0.426255	*
GMCL1	0.4261	0.806742	0.4261	*
ZNF862	0.426003	2.0937	0.426003	*
CFHR4	0.425974	1.13267	0.425974	*
TULP4	0.425762	3.76062	0.425762	*
DVL3	0.425754	1.32219	0.425754	*
GPR132	0.425667	0.670535	0.425667	*
ZNF134	0.42561	1.59362	0.42561	*
PROC	0.425589	0.985988	0.425589	*
CTBS	0.425549	0.656193	0.425549	*
OR52J3	0.4255	0.910284	0.4255	*
OR4K15	0.425489	1.51016	0.425489	*
NFATC2	0.425331	1.95924	0.425331	*
ANGPT2	0.425279	1.36115	0.425279	*
FUT1	0.42521	1.17999	0.42521	*
TEKT3	0.424867	1.39162	0.424867	*
NPEPL1	0.424743	0.885803	0.424743	*
SMARCC1	0.424736	2.34926	0.424736	*
TEX36	0.424651	0.780795	0.424651	*
DFFA	0.424649	0.57573	0.424649	*
FMNL2	0.42459	1.26107	0.42459	*
EHD4	0.424563	1.28738	0.424563	*
MACROD2	0.424283	0.971411	0.424283	*
TGM2	0.424208	1.38938	0.424208	*
LPL	0.424081	0.925576	0.424081	*
PAX7	0.424072	1.03776	0.424072	*
GFM1	0.423842	1.23629	0.423842	*
DLG1	0.423539	1.94356	0.423539	*
ACPT	0.42353	1.01367	0.42353	*
CCDC174	0.423514	1.63454	0.423514	*
GPR15	0.423497	0.856547	0.423497	*
MANEAL	0.423257	1.26685	0.423257	*
CNDP2	0.423234	1.31652	0.423234	*
CAMSAP2	0.423202	2.0049	0.423202	*
PRMT3	0.423017	1.03506	0.423017	*
LCLAT1	0.422946	1.07174	0.422946	*
CLEC18A	0.444641	0.422946	0.422946	-
OR6M1	0.422918	1.20169	0.422918	*
CLCA1	0.422916	1.53688	0.422916	*
MICB	0.422882	0.537685	0.422882	*
GTF2IRD2B	1.26725	0.422872	0.422872	-
NOL12	0.422867	0.700131	0.422867	*
C10orf82	0.422827	0.870285	0.422827	*
TMEM2	0.422786	1.83981	0.422786	*
C11orf49	0.422764	1.11101	0.422764	*
FGFR3	0.422747	2.96206	0.422747	*
COG4	0.422746	1.8396	0.422746	*
MDFIC	0.422543	0.557667	0.422543	*
OR51Q1	0.422488	1.19604	0.422488	*
CD1E	0.4221	2.47262	0.4221	*
SH3BP4	0.421952	1.84413	0.421952	*
SH3RF3	0.421928	1.48805	0.421928	*
CHRNA2	0.421867	1.46924	0.421867	*
CTSL	0.42185	0.611954	0.42185	*
GHITM	0.421823	0.59384	0.421823	*
VPS37B	0.421749	1.45155	0.421749	*
ICOS	0.421616	0.658623	0.421616	*
TNFRSF10C	0.421567	1.20996	0.421567	*
ITGA7	0.421468	2.07198	0.421468	*
OR10K2	0.421429	0.948699	0.421429	*
MAS1	0.421278	0.873616	0.421278	*
PNMA3	0.421206	0.755762	0.421206	*
MAP3K11	0.421163	2.13809	0.421163	*
TNFSF14	0.421143	0.844309	0.421143	*
PLEKHA7	0.421131	1.21413	0.421131	*
ILDR2	0.421067	1.21637	0.421067	*
KCNK13	0.420854	1.10985	0.420854	*
TAS2R13	0.420828	1.19329	0.420828	*
LETM1	0.420796	1.31808	0.420796	*
NFIL3	0.420593	1.66193	0.420593	*
KIAA0922	0.420498	1.64057	0.420498	*
CYTIP	0.420416	0.800693	0.420416	*
C1QTNF9	0.420416	0.764714	0.420416	*
TMEM135	0.420401	0.898907	0.420401	*
ARHGAP29	0.420285	2.23501	0.420285	*
CPQ	0.420268	2.17705	0.420268	*
F11	0.420257	1.09216	0.420257	*
UBAC2	0.420041	0.868871	0.420041	*
SLC22A7	0.420024	1.51665	0.420024	*
DNAJC6	0.419837	1.74381	0.419837	*
EFHB	0.419807	1.59156	0.419807	*
WDR19	0.419775	2.00891	0.419775	*
DHRS4L1	0.419645	0.862908	0.419645	*
PRAMEF4	0.419641	1.11433	0.419641	*
SMG6	0.41947	1.45782	0.41947	*
DES	0.419457	1.31498	0.419457	*
SPNS1	0.419352	1.25741	0.419352	*
SDSL	0.419257	1.26985	0.419257	*
HVCN1	0.419234	1.24788	0.419234	*
FAM184B	0.419104	2.65867	0.419104	*
DUSP5	0.419031	0.688683	0.419031	*
C14orf177	0.418975	0.508484	0.418975	*
COLGALT1	0.418916	1.47876	0.418916	*
COLGALT2	0.41871	1.46584	0.41871	*
SCAP	0.418468	1.74637	0.418468	*
MBOAT1	0.418235	0.95424	0.418235	*
ARHGAP21	0.418088	2.62073	0.418088	*
METRNL	0.418026	0.703135	0.418026	*
BPIFB2	0.418003	1.91294	0.418003	*
ACSBG2	0.417969	1.266	0.417969	*
OR51T1	0.417914	1.21725	0.417914	*
OR10X1	0.417746	0.723182	0.417746	*
RSPO1	0.417743	1.26036	0.417743	*
MBTPS1	0.417463	1.35511	0.417463	*
ZC3H7B	0.417352	1.33505	0.417352	*
CYP11B1	0.417252	1.44436	0.417252	*
C7orf31	0.417245	1.61426	0.417245	*
PEG3	0.417196	3.68129	0.417196	*
POLD3	0.417118	1.56241	0.417118	*
SH2D2A	0.417027	1.10653	0.417027	*
FAM175A	0.416995	1.03278	0.416995	*
KCNJ16	0.416994	1.31347	0.416994	*
LIPI	0.416915	1.39001	0.416915	*
TRIM69	0.416798	1.02346	0.416798	*
C7orf72	0.416712	1.61553	0.416712	*
SEC14L5	0.416682	1.89017	0.416682	*
CHRDL2	0.416475	1.52715	0.416475	*
ZNF736	0.416445	1.29202	0.416445	*
NFATC4	0.416363	1.77746	0.416363	*
ADAM17	0.416353	1.44335	0.416353	*
SNX18	0.416157	2.13654	0.416157	*
SCNN1G	0.415915	1.34197	0.415915	*
IFT122	0.415642	1.23996	0.415642	*
FOXO1	0.415449	1.31996	0.415449	*
BFSP1	0.415424	0.890244	0.415424	*
PLCH1	0.415293	2.44074	0.415293	*
SPAG11B	0.51101	0.415137	0.415137	-
TCF25	0.41489	1.08483	0.41489	*
HMGCS1	0.414708	1.3096	0.414708	*
PRR21	1.25472	0.414673	0.414673	-
DBF4B	0.414633	1.48832	0.414633	*
TLE6	0.414598	0.811164	0.414598	*
XIRP2	0.414261	6.7518	0.414261	*
ANXA4	0.414123	0.748899	0.414123	*
TUBAL3	0.413988	0.980129	0.413988	*
KPNA2	0.413981	0.705539	0.413981	*
TYMP	0.413972	0.867428	0.413972	*
SOX17	0.413948	1.3312	0.413948	*
KCNIP1	0.413746	1.0297	0.413746	*
OR2AT4	0.413718	0.778959	0.413718	*
YIPF7	0.41371	0.986619	0.41371	*
ZNF92	0.413693	1.12793	0.413693	*
NCOR2	0.413646	3.8057	0.413646	*
LAMC3	0.41364	2.59751	0.41364	*
ZNF473	0.413511	1.47747	0.413511	*
FBXO39	0.659167	0.412978	0.412978	-
NBPF15	2.40095	0.412872	0.412872	-
ERI2	0.41266	1.59924	0.41266	*
RETSAT	0.412608	0.779109	0.412608	*
CDHR4	0.412547	2.3174	0.412547	*
ZNRF3	0.412273	2.65707	0.412273	*
LINGO3	0.412188	1.11267	0.412188	*
ZNF142	0.412105	2.33764	0.412105	*
PIWIL2	0.412069	1.56336	0.412069	*
NAB1	0.412056	0.995684	0.412056	*
TAS1R2	0.412054	2.78745	0.412054	*
WBP2	0.411983	0.74521	0.411983	*
KEAP1	0.41194	1.02338	0.41194	*
TRANK1	0.411923	2.53223	0.411923	*
TEAD4	0.411901	1.00506	0.411901	*
GPRC5A	0.411872	1.01057	0.411872	*
PRB4	0.411717	0.720001	0.411717	*
MYBL2	0.4117	1.38556	0.4117	*
KCNRG	0.411524	1.29884	0.411524	*
TMEM169	0.411508	0.802685	0.411508	*
DNAH2	0.411506	4.46773	0.411506	*
SYNPO2	0.411181	2.1552	0.411181	*
DICER1	0.41117	3.86573	0.41117	*
OR2T5	0.665322	0.411028	0.411028	-
EPB41L4B	0.410815	2.03629	0.410815	*
RIOK3	0.410743	0.776051	0.410743	*
CARS	0.410584	1.46672	0.410584	*
KRT8	0.410467	1.07659	0.410467	*
PLEKHO1	0.410406	1.07478	0.410406	*
PREB	0.410174	1.1521	0.410174	*
PPFIA4	0.410102	2.96407	0.410102	*
SQLE	0.410085	1.12049	0.410085	*
KRTAP15-1	0.410067	0.773192	0.410067	*
HOXB3	0.410063	1.04363	0.410063	*
RNF112	0.410028	1.34646	0.410028	*
GCNT1	0.409973	1.128	0.409973	*
ARFGAP3	0.409888	1.46747	0.409888	*
CTNS	0.409808	0.970069	0.409808	*
RSPH6A	0.409789	1.66238	0.409789	*
KDM4C	0.409772	0.919258	0.409772	*
CLECL1	0.409762	0.591249	0.409762	*
PRKAG2	0.409711	0.935962	0.409711	*
GRSF1	0.409599	1.79159	0.409599	*
ITIH1	0.409511	1.50912	0.409511	*
SMARCE1	0.409478	0.732811	0.409478	*
ING1	0.409403	1.40342	0.409403	*
KIAA1671	0.409198	1.00828	0.409198	*
RNMT	0.4089	1.43334	0.4089	*
SIGLEC11	0.40885	0.970148	0.40885	*
GPC2	0.408822	1.22347	0.408822	*
CCDC136	0.408807	1.89273	0.408807	*
SGK2	0.408795	1.09688	0.408795	*
OR4D9	0.408683	1.6616	0.408683	*
PLA1A	0.408388	1.30341	0.408388	*
PARK7	0.408366	0.66433	0.408366	*
DYNC2LI1	0.408285	0.825002	0.408285	*
LAMA4	0.408283	3.99435	0.408283	*
KMT5A	0.407917	0.614775	0.407917	*
UCMA	0.407796	1.0099	0.407796	*
RANGAP1	0.407551	1.15253	0.407551	*
WWC1	0.407508	1.33041	0.407508	*
NDRG1	0.407483	0.82653	0.407483	*
RGS2	0.407389	1.16392	0.407389	*
IDO2	0.407193	0.694173	0.407193	*
ZSCAN5B	0.407135	0.87788	0.407135	*
GTF2F1	0.407044	1.11189	0.407044	*
GBA2	0.406935	1.41137	0.406935	*
GGCX	0.406911	1.43173	0.406911	*
SAMSN1	0.406823	1.26424	0.406823	*
RFC4	0.406461	0.988525	0.406461	*
SLAMF1	0.40646	1.10682	0.40646	*
CCDC91	0.406439	0.821962	0.406439	*
KCNN1	0.406393	1.18969	0.406393	*
RERE	0.406372	2.72554	0.406372	*
GPR182	0.406222	1.25357	0.406222	*
SYT17	0.406214	1.3804	0.406214	*
ANKUB1	0.406082	1.41504	0.406082	*
CFHR1	0.405997	1.02416	0.405997	*
OR5D13	0.405889	1.38811	0.405889	*
UQCRB	0.405472	0.49485	0.405472	*
VARS	0.405352	1.75472	0.405352	*
NT5C1A	0.405328	1.21351	0.405328	*
EDA2R	0.405306	0.946629	0.405306	*
DDX60L	0.404941	2.73436	0.404941	*
NEK4	0.404936	1.86823	0.404936	*
POU2F1	0.404832	1.17404	0.404832	*
SLC27A5	0.404727	1.24723	0.404727	*
SULT1B1	0.404703	0.652523	0.404703	*
LCA5L	0.404696	1.35682	0.404696	*
ECHDC1	0.404688	0.977522	0.404688	*
KRT74	0.404443	1.79975	0.404443	*
FAM65A	0.40436	2.31961	0.40436	*
SLC5A5	0.404225	1.31415	0.404225	*
ABHD16A	0.403827	0.894069	0.403827	*
CYP7A1	0.403693	1.39409	0.403693	*
SLC22A6	0.403528	1.57169	0.403528	*
PRAMEF14	0.728421	0.403477	0.403477	-
ZNF812	0.403402	1.36497	0.403402	*
SFT2D1	0.403006	0.888322	0.403006	*
PRIM1	0.402954	0.857643	0.402954	*
NR2E3	0.40278	1.2881	0.40278	*
ZNF234	0.402666	1.33301	0.402666	*
L1CAM	0.402612	1.22253	0.402612	*
OR4F4	0.627571	0.402511	0.402511	-
ZXDC	0.402503	1.12124	0.402503	*
PCSK1	0.402478	2.35369	0.402478	*
CALHM3	0.402443	1.20062	0.402443	*
FCGRT	0.402436	1.13921	0.402436	*
ITGB3	0.402356	1.26945	0.402356	*
RILPL1	0.402092	0.461473	0.402092	*
FASTKD3	0.40191	1.64513	0.40191	*
IP6K2	0.401828	1.28513	0.401828	*
PLVAP	0.401726	1.31265	0.401726	*
HEXDC	0.401653	1.67415	0.401653	*
ZDHHC4	0.401596	0.903071	0.401596	*
CASP5	0.401575	1.35156	0.401575	*
TBC1D17	0.401534	0.913426	0.401534	*
ADD1	0.401317	1.40742	0.401317	*
OR13F1	0.401305	1.24452	0.401305	*
ZNF670	0.401157	0.644287	0.401157	*
GPR161	0.400926	1.98639	0.400926	*
ZNF649	0.400667	2.19865	0.400667	*
IRX2	0.40057	1.42093	0.40057	*
CABP2	0.40056	1.26621	0.40056	*
SLC35G2	0.400544	1.26043	0.400544	*
IL27RA	0.400461	0.93693	0.400461	*
CHN2	0.400302	1.4699	0.400302	*
SLC30A7	0.400296	0.992949	0.400296	*
NOMO3	0.400234	0.539879	0.400234	*
MAP3K3	0.400116	0.763466	0.400116	*
MTSS1	0.400054	1.60535	0.400054	*
ATG4C	0.400054	0.702061	0.400054	*
ARL11	0.399944	1.01862	0.399944	*
ANKRD30A	0.39984	2.89764	0.39984	*
CCDC62	0.399737	1.32589	0.399737	*
NANOG	0.399681	0.857031	0.399681	*
TMEM119	0.399482	1.60797	0.399482	*
SCARB1	0.399242	1.18244	0.399242	*
NME7	0.399206	0.788773	0.399206	*
MUC15	0.398983	2.09274	0.398983	*
SLC47A1	0.398943	0.606382	0.398943	*
AXIN1	0.398935	2.14867	0.398935	*
CACNB2	0.398846	1.79165	0.398846	*
NCAN	0.398778	2.38014	0.398778	*
ANKRD18A	0.398616	1.43084	0.398616	*
TRIM43	0.398585	1.01516	0.398585	*
OR10P1	0.398578	0.990626	0.398578	*
GOLM1	0.398525	0.960461	0.398525	*
MNS1	0.398388	1.11353	0.398388	*
KANSL3	0.3983	1.24241	0.3983	*
SEMA3G	0.398151	2.02257	0.398151	*
CASP4	0.398141	0.980911	0.398141	*
C1GALT1C1L	0.398101	0.678424	0.398101	*
CLUH	0.397997	3.31981	0.397997	*
ZNF365	0.397809	1.87889	0.397809	*
PDE6A	0.397609	1.57773	0.397609	*
GALNT5	0.397571	1.82523	0.397571	*
C10orf107	0.397545	0.488559	0.397545	*
LRRC4	0.397521	0.930496	0.397521	*
GOT1L1	0.39742	1.10606	0.39742	*
FNDC3A	0.39739	1.58797	0.39739	*
SLC5A12	0.39726	1.08811	0.39726	*
NEFH	0.397032	0.576267	0.397032	*
QRFPR	0.396983	1.08629	0.396983	*
HEATR3	0.396965	0.999566	0.396965	*
IQCG	0.39676	1.0019	0.39676	*
NMT2	0.396607	1.34644	0.396607	*
MAN1A1	0.396574	1.5292	0.396574	*
CDKL4	0.396553	0.758532	0.396553	*
CPA1	0.396548	1.21259	0.396548	*
TAF15	0.396535	0.903664	0.396535	*
NRP2	0.396534	1.36717	0.396534	*
LRRC52	0.396385	0.655038	0.396385	*
PWWP2A	0.396377	1.24182	0.396377	*
TMOD3	0.396346	0.51459	0.396346	*
C1orf105	0.396323	0.573905	0.396323	*
CYFIP1	0.396067	1.27334	0.396067	*
DLC1	0.396046	4.30105	0.396046	*
PDK1	0.395807	1.00204	0.395807	*
DDX55	0.395549	1.17994	0.395549	*
CBWD1	26.7926	0.395495	0.395495	-
USP31	0.395363	1.85996	0.395363	*
MC4R	0.395211	0.556836	0.395211	*
MKS1	0.395155	1.12937	0.395155	*
VCX	4.27009	0.394951	0.394951	-
TRIP11	0.394915	2.48837	0.394915	*
MASTL	0.394908	1.32263	0.394908	*
SLC10A6	0.394885	1.27894	0.394885	*
SPN	0.394859	0.730989	0.394859	*
AASDH	0.394787	1.42343	0.394787	*
RBM43	0.394743	1.34315	0.394743	*
TMEM38B	0.394712	0.793784	0.394712	*
RGL1	0.39444	1.28896	0.39444	*
TMEM198	0.394438	0.999117	0.394438	*
C5	0.39415	2.10913	0.39415	*
SNAP47	0.393922	0.993151	0.393922	*
COG3	0.393676	1.11992	0.393676	*
IFIT5	0.393643	0.756246	0.393643	*
OR4C15	0.393608	2.42514	0.393608	*
MROH1	0.393409	1.18657	0.393409	*
HECTD3	0.393342	0.945977	0.393342	*
OR6K6	0.393231	1.10281	0.393231	*
RAPGEF5	0.393221	1.34749	0.393221	*
LIG4	0.39312	1.21938	0.39312	*
FBLN1	0.392956	1.17527	0.392956	*
MPP4	0.392896	1.3979	0.392896	*
DMGDH	0.39277	0.849824	0.39277	*
ENTPD3	0.392707	0.743436	0.392707	*
GTF2H1	0.392667	1.3499	0.392667	*
OR10G9	0.392601	0.824842	0.392601	*
RPN1	0.39248	1.01478	0.39248	*
MYB	0.392272	1.48328	0.392272	*
RSAD2	0.39226	1.17761	0.39226	*
SORL1	0.391975	1.89858	0.391975	*
VLDLR	0.391752	1.47182	0.391752	*
CFAP97	0.391737	1.29947	0.391737	*
TRIM56	0.391602	1.43822	0.391602	*
PLOD2	0.391539	1.54413	0.391539	*
SPAG17	0.391363	4.90665	0.391363	*
MAGIX	0.391353	1.2868	0.391353	*
OR2T12	0.391236	1.64134	0.391236	*
NIPAL3	0.391167	1.13393	0.391167	*
PIK3C2A	0.391107	1.63782	0.391107	*
RBM11	0.391051	0.674947	0.391051	*
BNIP1	0.391007	0.863882	0.391007	*
CEP89	0.390996	1.57153	0.390996	*
TMEM183B	0.390961	0.818923	0.390961	*
OS9	0.390942	0.547211	0.390942	*
OR14I1	0.390887	1.13714	0.390887	*
CYB5R2	0.390782	0.632224	0.390782	*
DYRK4	0.39077	1.70181	0.39077	*
NAALADL2	0.390722	1.35726	0.390722	*
LRRC74A	0.390706	0.829569	0.390706	*
LYPD6B	0.390691	0.616972	0.390691	*
CFAP53	0.39068	1.40069	0.39068	*
CYP2R1	0.390638	0.784069	0.390638	*
TOR1B	0.390605	0.905661	0.390605	*
ALDH4A1	0.390425	0.976104	0.390425	*
DGCR8	0.39041	1.03712	0.39041	*
RSPH10B2	0.39012	1.15509	0.39012	*
SPATA2L	0.390004	0.991842	0.390004	*
CDC25A	0.389965	1.42265	0.389965	*
RET	0.389897	2.69716	0.389897	*
AMIGO3	0.389571	1.45469	0.389571	*
ALG9	0.38935	0.518604	0.38935	*
PZP	0.389285	2.1621	0.389285	*
ADAMTS6	0.389244	1.67819	0.389244	*
SLC6A4	0.38922	0.953734	0.38922	*
TXLNA	0.389119	1.45349	0.389119	*
PDZRN3	0.389089	2.12532	0.389089	*
AJAP1	0.389058	0.951715	0.389058	*
APOD	0.388852	0.555566	0.388852	*
POFUT1	0.38859	0.650181	0.38859	*
TNNI3K	0.388496	1.40813	0.388496	*
APLF	0.388316	0.671686	0.388316	*
CCDC7	0.388293	1.34328	0.388293	*
RELT	0.388153	1.03627	0.388153	*
C1GALT1C1	0.388097	0.645212	0.388097	*
UNC13B	0.387941	2.41183	0.387941	*
WNT11	0.387908	0.782765	0.387908	*
BAG6	0.387871	1.82497	0.387871	*
KLK8	0.387771	0.744111	0.387771	*
SLC25A23	0.387769	1.10385	0.387769	*
SGSM3	0.3875	1.00496	0.3875	*
MROH2B	0.38738	3.35693	0.38738	*
TECTB	0.387279	0.529133	0.387279	*
RIN2	0.387194	1.53822	0.387194	*
CBFA2T3	0.387156	2.36125	0.387156	*
UBA6	0.387155	1.69016	0.387155	*
FGFR1	0.38711	2.27328	0.38711	*
CSNK1A1L	0.387039	2.08877	0.387039	*
TTYH2	0.387038	1.11605	0.387038	*
PTPRZ1	0.386858	3.68487	0.386858	*
TRAPPC13	0.38685	0.609874	0.38685	*
MYF6	0.386791	1.27566	0.386791	*
TOM1L1	0.386498	1.00801	0.386498	*
ATR	0.386437	2.42374	0.386437	*
ENG	0.386429	1.38501	0.386429	*
NAB2	0.386342	1.07519	0.386342	*
FCN3	0.386204	0.817467	0.386204	*
FZD2	0.386085	1.50249	0.386085	*
ZNF526	0.386071	1.37167	0.386071	*
MRPL13	0.532184	0.386056	0.386056	-
AKT1S1	0.386017	0.91329	0.386017	*
UTRN	0.386006	3.15319	0.386006	*
NUGGC	0.385858	2.13254	0.385858	*
MPP5	0.385788	0.944392	0.385788	*
HERC4	0.385771	1.74949	0.385771	*
SSTR2	0.385756	0.894596	0.385756	*
ABCD4	0.385371	1.28576	0.385371	*
GPR3	0.385339	0.77089	0.385339	*
TOP2A	0.385335	1.94434	0.385335	*
INHBE	0.385267	0.610021	0.385267	*
MS4A10	0.385212	1.07342	0.385212	*
BMX	0.385187	0.669604	0.385187	*
PDE6D	0.385041	0.52386	0.385041	*
VPS18	0.385029	1.48711	0.385029	*
DAP3	0.385026	0.738655	0.385026	*
ANXA13	0.385007	1.58594	0.385007	*
SDAD1	0.384837	1.50601	0.384837	*
OTUD7A	0.384836	1.87557	0.384836	*
FRK	0.384775	1.02494	0.384775	*
ANXA7	0.384741	0.861289	0.384741	*
SDF4	0.384672	1.44862	0.384672	*
IRX5	0.384634	1.32518	0.384634	*
CDKL2	0.384414	1.60018	0.384414	*
MDH1B	0.384343	1.06042	0.384343	*
CARD6	0.384249	1.74269	0.384249	*
QSOX2	0.384239	1.1403	0.384239	*
FOXF2	0.384163	1.00528	0.384163	*
FAM155B	0.383838	0.937231	0.383838	*
ZNF281	0.383784	1.92157	0.383784	*
VIL1	0.383738	0.846067	0.383738	*
FAM187B	0.383708	0.992694	0.383708	*
STIL	0.383663	1.72727	0.383663	*
SPEM1	0.383619	1.41137	0.383619	*
MATN1	0.383607	0.585762	0.383607	*
WDFY4	0.383562	4.21571	0.383562	*
RINL	0.383533	1.02596	0.383533	*
PAPSS2	0.38305	1.06846	0.38305	*
HSF1	0.382945	1.22831	0.382945	*
LRRC6	0.382812	1.13457	0.382812	*
CASP9	0.382754	0.525725	0.382754	*
LAMA2	0.382668	3.34438	0.382668	*
WDR24	0.382598	0.565703	0.382598	*
NOMO2	0.388849	0.382487	0.382487	-
TRIP4	0.382422	1.27277	0.382422	*
ZNF501	0.382267	0.556838	0.382267	*
TPSD1	0.382239	0.953895	0.382239	*
RPS6KC1	0.382154	0.926157	0.382154	*
ZNF750	0.382108	1.18903	0.382108	*
ZNF841	0.382067	2.00819	0.382067	*
NEUROG3	0.382037	0.779749	0.382037	*
SLC38A3	0.381927	1.03994	0.381927	*
FNDC4	0.381843	1.06971	0.381843	*
STRA8	0.381833	1.13091	0.381833	*
KERA	0.381732	0.950247	0.381732	*
PDE4B	0.381467	1.67524	0.381467	*
ENO4	0.381211	1.90634	0.381211	*
KRTAP11-1	0.3811	0.777287	0.3811	*
PCNX	0.381093	2.17157	0.381093	*
SLC24A1	0.381021	2.49534	0.381021	*
ALDH2	0.380949	1.02241	0.380949	*
C2orf78	0.380935	1.04481	0.380935	*
ABCA5	0.380935	2.51645	0.380935	*
PKDREJ	0.380926	2.37644	0.380926	*
METTL2A	0.380759	0.496488	0.380759	*
ZNF549	0.380654	1.22543	0.380654	*
SEC13	0.380526	0.683354	0.380526	*
ENAH	0.380446	1.28173	0.380446	*
ASPA	0.380359	1.08255	0.380359	*
FOXS1	0.380355	0.871804	0.380355	*
TRAF2	0.380328	1.08066	0.380328	*
ATP12A	0.380282	2.28509	0.380282	*
PSKH2	0.380193	1.26308	0.380193	*
TAS2R42	0.38008	0.909754	0.38008	*
APP	0.38007	1.31898	0.38007	*
DOCK8	0.380031	2.55871	0.380031	*
XRCC4	0.379991	1.0045	0.379991	*
FBRS	0.379927	2.3312	0.379927	*
NLRP9	0.379915	2.58484	0.379915	*
SLC4A3	0.379854	2.11946	0.379854	*
RGPD1	0.379807	0.543711	0.379807	*
SNX31	0.37967	1.79175	0.37967	*
ATP8B1	0.379661	1.50973	0.379661	*
PKD2L1	0.379464	1.57319	0.379464	*
GNA14	0.379452	0.774211	0.379452	*
IGF2R	0.37945	3.40241	0.37945	*
DOK6	0.379384	0.657533	0.379384	*
RPF2	0.379315	0.783036	0.379315	*
FIZ1	0.379163	1.14046	0.379163	*
CTAG2	0.379117	0.576176	0.379117	*
PRKG1	0.37907	1.50348	0.37907	*
ZNF277	0.379027	0.871565	0.379027	*
ARAP1	0.378792	3.21349	0.378792	*
KRT17	0.378743	1.46577	0.378743	*
SHF	0.378714	1.16488	0.378714	*
GNL2	0.378575	0.865058	0.378575	*
PDIA3	0.378471	1.43937	0.378471	*
SULT1C3	0.378469	1.06541	0.378469	*
NCOA3	0.378418	2.5539	0.378418	*
MYO1G	0.378219	2.74125	0.378219	*
SLC6A20	0.378167	1.02399	0.378167	*
DCC	0.378094	5.78872	0.378094	*
DAPL1	0.792635	0.378087	0.378087	-
TNS1	0.377838	3.65331	0.377838	*
AVL9	0.377765	0.99489	0.377765	*
RAB11FIP4	0.377712	1.57183	0.377712	*
INA	0.377647	1.13429	0.377647	*
CPE	0.377638	0.831359	0.377638	*
PON3	0.377518	1.19959	0.377518	*
SLFN5	0.37749	1.97454	0.37749	*
RHCE	0.377443	1.15313	0.377443	*
ZNF395	0.377353	1.12828	0.377353	*
RNF148	0.377339	1.38594	0.377339	*
FAM19A3	0.377336	0.447821	0.377336	*
ARHGAP17	0.377334	1.18103	0.377334	*
KDF1	0.377313	1.16509	0.377313	*
PIP5K1C	0.377302	2.47281	0.377302	*
SYT16	0.377177	1.76041	0.377177	*
MARS	0.377167	1.24218	0.377167	*
NCAPD3	0.377143	2.47692	0.377143	*
SNX29	0.377095	1.0891	0.377095	*
HTRA2	0.377063	0.714482	0.377063	*
DNALI1	0.377007	0.607196	0.377007	*
B3GNT7	0.376974	1.26033	0.376974	*
SPG7	0.376953	1.76395	0.376953	*
SNX32	0.376928	0.966765	0.376928	*
ABCF2	0.376879	0.640223	0.376879	*
CPXM2	0.376743	2.04714	0.376743	*
SRCAP	0.376633	5.83632	0.376633	*
COL23A1	0.376607	0.880517	0.376607	*
MMP19	0.376603	1.16447	0.376603	*
DLG5	0.376539	1.82604	0.376539	*
VAMP7	0.376528	0.872939	0.376528	*
PUS1	0.376523	0.679283	0.376523	*
HAT1	0.376379	0.802961	0.376379	*
LRFN1	0.375892	0.408191	0.375892	*
OR4C11	0.375886	1.34438	0.375886	*
FAHD2B	0.375701	0.941823	0.375701	*
MAP4	0.37562	1.98591	0.37562	*
FCHSD2	0.375588	0.727869	0.375588	*
TBC1D8	0.375551	1.88156	0.375551	*
FGD2	0.375508	1.93213	0.375508	*
ASZ1	0.37548	1.40865	0.37548	*
PAFAH2	0.375415	1.59466	0.375415	*
NLRC4	0.375276	1.9865	0.375276	*
