#GENE	BCOM_SCORE	1000G_SCORE	MIN_SCORE	ID
LIN52	0.276547	0.0806855	0.0806855	-
LIM2	0.124417	0.0806855	0.0806855	-
LDLRAD2	0.108746	0.0806855	0.0806855	-
LCNL1	0.0979339	0.0806855	0.0806855	-
LCN6	0.128951	0.0806855	0.0806855	-
LAYN	0.199148	0.0806855	0.0806855	-
KRTAP9-3	0.135201	0.0806855	0.0806855	-
KRTAP6-3	0.174599	0.0806855	0.0806855	-
KRTAP2-3	0.177242	0.0806855	0.0806855	-
KPNA1	0.124536	0.0806855	0.0806855	-
KMT5A	0.192203	0.0806855	0.0806855	-
KLHL4	0.151104	0.0806855	0.0806855	-
KLHL13	0.0871324	0.0806855	0.0806855	-
KIR2DL4	0.0865364	0.0806855	0.0806855	-
KIFAP3	0.102378	0.0806855	0.0806855	-
KIF5B	0.110827	0.0806855	0.0806855	-
KIF11	0.0823201	0.0806855	0.0806855	-
KIAA1257	0.140356	0.0806855	0.0806855	-
KDM6A	0.0976619	0.0806855	0.0806855	-
KAT5	0.106007	0.0806855	0.0806855	-
JUND	0.144721	0.0806855	0.0806855	-
JOSD1	0.190086	0.0806855	0.0806855	-
JAZF1	0.15858	0.0806855	0.0806855	-
ITFG2	0.153161	0.0806855	0.0806855	-
ITCH	0.0905204	0.0806855	0.0806855	-
INO80E	0.0995886	0.0806855	0.0806855	-
IL31	0.253781	0.0806855	0.0806855	-
IFNA17	0.161794	0.0806855	0.0806855	-
IFITM3	0.233233	0.0806855	0.0806855	-
IFI6	0.180058	0.0806855	0.0806855	-
IFI27L2	0.2295	0.0806855	0.0806855	-
IDI2	0.0965563	0.0806855	0.0806855	-
HTRA2	0.147156	0.0806855	0.0806855	-
HSD17B12	0.0993807	0.0806855	0.0806855	-
HSCB	0.141903	0.0806855	0.0806855	-
HP1BP3	0.211079	0.0806855	0.0806855	-
HOXC6	0.0966714	0.0806855	0.0806855	-
HOXB2	0.11176	0.0806855	0.0806855	-
HOXA6	0.153216	0.0806855	0.0806855	-
HOGA1	0.122229	0.0806855	0.0806855	-
HIST1H3F	0.217968	0.0806855	0.0806855	-
HIST1H2BL	0.162028	0.0806855	0.0806855	-
HIST1H2BE	0.125141	0.0806855	0.0806855	-
HIST1H2AB	0.0874917	0.0806855	0.0806855	-
HECTD2	0.0910949	0.0806855	0.0806855	-
HCFC1R1	0.210845	0.0806855	0.0806855	-
GZMK	0.212197	0.0806855	0.0806855	-
GTF2I	0.107256	0.0806855	0.0806855	-
GRPEL1	0.167676	0.0806855	0.0806855	-
GPR34	0.199933	0.0806855	0.0806855	-
GPR137C	0.104007	0.0806855	0.0806855	-
GPR137	0.0834383	0.0806855	0.0806855	-
GPN1	0.17556	0.0806855	0.0806855	-
GOLGA6A	0.10121	0.0806855	0.0806855	-
GNMT	0.0909826	0.0806855	0.0806855	-
GNAT3	0.127677	0.0806855	0.0806855	-
GLYATL2	0.0943371	0.0806855	0.0806855	-
GIPR	0.100476	0.0806855	0.0806855	-
GGA2	0.10932	0.0806855	0.0806855	-
GFPT1	0.147944	0.0806855	0.0806855	-
GDPD2	0.11528	0.0806855	0.0806855	-
GDF3	0.0979138	0.0806855	0.0806855	-
GCOM1	0.10604	0.0806855	0.0806855	-
GBP4	0.117029	0.0806855	0.0806855	-
GBP2	0.082359	0.0806855	0.0806855	-
GALM	0.152774	0.0806855	0.0806855	-
FUCA1	0.132037	0.0806855	0.0806855	-
FRG1	0.197265	0.0806855	0.0806855	-
FOXD3	0.108027	0.0806855	0.0806855	-
FOLR1	0.107072	0.0806855	0.0806855	-
FNTA	0.124389	0.0806855	0.0806855	-
FGF5	0.251688	0.0806855	0.0806855	-
FGF2	0.0948777	0.0806855	0.0806855	-
FDPS	0.102447	0.0806855	0.0806855	-
FBXO7	0.119239	0.0806855	0.0806855	-
FBXO47	0.22158	0.0806855	0.0806855	-
FBXO25	0.115594	0.0806855	0.0806855	-
FBXL22	0.086667	0.0806855	0.0806855	-
FASTK	0.0917124	0.0806855	0.0806855	-
FAM9C	0.190164	0.0806855	0.0806855	-
FAM60A	0.232535	0.0806855	0.0806855	-
FAM57B	0.152018	0.0806855	0.0806855	-
FAM26F	0.201031	0.0806855	0.0806855	-
FAM227B	0.152409	0.0806855	0.0806855	-
FAM217B	0.102039	0.0806855	0.0806855	-
FAM19A4	0.121475	0.0806855	0.0806855	-
FAM187B	0.121864	0.0806855	0.0806855	-
FAM174B	0.168938	0.0806855	0.0806855	-
FAM174A	0.151427	0.0806855	0.0806855	-
FAM127C	0.173844	0.0806855	0.0806855	-
FAM107A	0.0934458	0.0806855	0.0806855	-
FAF1	0.101397	0.0806855	0.0806855	-
FABP3	0.105711	0.0806855	0.0806855	-
FABP2	0.257759	0.0806855	0.0806855	-
F2RL2	0.135212	0.0806855	0.0806855	-
EXOSC3	0.1006	0.0806855	0.0806855	-
EVI2B	0.0822891	0.0806855	0.0806855	-
ESM1	0.145157	0.0806855	0.0806855	-
ERLEC1	0.17133	0.0806855	0.0806855	-
EPN2	0.0879872	0.0806855	0.0806855	-
EMCN	0.115539	0.0806855	0.0806855	-
ELOVL6	0.08524	0.0806855	0.0806855	-
EIF3I	0.145643	0.0806855	0.0806855	-
EIF2S1	0.252508	0.0806855	0.0806855	-
EIF2B3	0.192745	0.0806855	0.0806855	-
EIF2B1	0.147767	0.0806855	0.0806855	-
EFNB1	0.19599	0.0806855	0.0806855	-
EFCAB2	0.221302	0.0806855	0.0806855	-
EEF1G	0.0899652	0.0806855	0.0806855	-
EDN1	0.133296	0.0806855	0.0806855	-
ECI2	0.121669	0.0806855	0.0806855	-
EAF1	0.20032	0.0806855	0.0806855	-
DYNLT3	0.180372	0.0806855	0.0806855	-
DYNLL1	0.243036	0.0806855	0.0806855	-
DYNC1LI1	0.107583	0.0806855	0.0806855	-
DUSP22	0.0930439	0.0806855	0.0806855	-
DUOXA1	0.184558	0.0806855	0.0806855	-
DTD1	0.0942719	0.0806855	0.0806855	-
DRG1	0.226464	0.0806855	0.0806855	-
DPY19L4	0.105665	0.0806855	0.0806855	-
DPRX	0.177312	0.0806855	0.0806855	-
DPAGT1	0.183851	0.0806855	0.0806855	-
DOLPP1	0.130414	0.0806855	0.0806855	-
DNPH1	0.0870424	0.0806855	0.0806855	-
DNAJC5B	0.195957	0.0806855	0.0806855	-
DNAJC30	0.129939	0.0806855	0.0806855	-
DNAJC27	0.184237	0.0806855	0.0806855	-
DNAJC24	0.225679	0.0806855	0.0806855	-
DNAJC12	0.257637	0.0806855	0.0806855	-
DNAJB6	0.0968873	0.0806855	0.0806855	-
DLAT	0.0921102	0.0806855	0.0806855	-
DFFB	0.097443	0.0806855	0.0806855	-
DEFB127	0.2441	0.0806855	0.0806855	-
DEFB118	0.152222	0.0806855	0.0806855	-
DDO	0.094526	0.0806855	0.0806855	-
DCAF16	0.20174	0.0806855	0.0806855	-
DARS2	0.113287	0.0806855	0.0806855	-
CYP2U1	0.0920798	0.0806855	0.0806855	-
CYB5R3	0.1062	0.0806855	0.0806855	-
CYB5B	0.250868	0.0806855	0.0806855	-
CUL2	0.0974144	0.0806855	0.0806855	-
CUEDC2	0.112971	0.0806855	0.0806855	-
CTSD	0.0878413	0.0806855	0.0806855	-
CTDNEP1	0.205959	0.0806855	0.0806855	-
CT62	0.161317	0.0806855	0.0806855	-
CST3	0.0954872	0.0806855	0.0806855	-
CRYZ	0.0956722	0.0806855	0.0806855	-
CRTAP	0.160644	0.0806855	0.0806855	-
CRK	0.107734	0.0806855	0.0806855	-
CRH	0.117523	0.0806855	0.0806855	-
CREBRF	0.150427	0.0806855	0.0806855	-
CREB3L3	0.0873669	0.0806855	0.0806855	-
COX7C	0.253206	0.0806855	0.0806855	-
COPS5	0.179581	0.0806855	0.0806855	-
COPS3	0.0957223	0.0806855	0.0806855	-
CMTM3	0.18127	0.0806855	0.0806855	-
CLIC4	0.165655	0.0806855	0.0806855	-
CLEC4D	0.182587	0.0806855	0.0806855	-
CLEC18B	0.122082	0.0806855	0.0806855	-
CLDND1	0.200554	0.0806855	0.0806855	-
CLDN15	0.134037	0.0806855	0.0806855	-
CKS1B	0.289386	0.0806855	0.0806855	-
CKMT1B	0.222033	0.0806855	0.0806855	-
CKMT1A	0.237786	0.0806855	0.0806855	-
CKAP2L	0.10129	0.0806855	0.0806855	-
CIB4	0.201505	0.0806855	0.0806855	-
CIAPIN1	0.0893706	0.0806855	0.0806855	-
CHP1	0.18992	0.0806855	0.0806855	-
CGA	0.175286	0.0806855	0.0806855	-
CFAP36	0.13938	0.0806855	0.0806855	-
CFAP161	0.101896	0.0806855	0.0806855	-
CFAP126	0.110258	0.0806855	0.0806855	-
CEP57L1	0.082017	0.0806855	0.0806855	-
CENPV	0.179672	0.0806855	0.0806855	-
CENPC	0.0887669	0.0806855	0.0806855	-
CDKAL1	0.0932197	0.0806855	0.0806855	-
CDCA8	0.118458	0.0806855	0.0806855	-
CDC7	0.128467	0.0806855	0.0806855	-
CD83	0.139658	0.0806855	0.0806855	-
CD74	0.147952	0.0806855	0.0806855	-
CD70	0.166709	0.0806855	0.0806855	-
CD63	0.250415	0.0806855	0.0806855	-
CD48	0.221224	0.0806855	0.0806855	-
CD33	0.0905532	0.0806855	0.0806855	-
CD300LG	0.110374	0.0806855	0.0806855	-
CD300LD	0.245618	0.0806855	0.0806855	-
CD1A	0.107643	0.0806855	0.0806855	-
CCNB1	0.16576	0.0806855	0.0806855	-
CCL26	0.149041	0.0806855	0.0806855	-
CCDC90B	0.180747	0.0806855	0.0806855	-
CCDC69	0.0943057	0.0806855	0.0806855	-
CCDC59	0.163185	0.0806855	0.0806855	-
CCDC42	0.130195	0.0806855	0.0806855	-
CCDC36	0.175063	0.0806855	0.0806855	-
CCDC24	0.159332	0.0806855	0.0806855	-
CCDC188	0.243036	0.0806855	0.0806855	-
CCDC182	0.179815	0.0806855	0.0806855	-
CCDC160	0.18364	0.0806855	0.0806855	-
CCDC152	0.167509	0.0806855	0.0806855	-
CBWD1	0.110164	0.0806855	0.0806855	-
CBLL1	0.0861808	0.0806855	0.0806855	-
CAV1	0.0953665	0.0806855	0.0806855	-
CARTPT	0.145209	0.0806855	0.0806855	-
CARD8	0.0854592	0.0806855	0.0806855	-
CARD16	0.131096	0.0806855	0.0806855	-
CA7	0.105164	0.0806855	0.0806855	-
C4orf51	0.103397	0.0806855	0.0806855	-
C2orf73	0.119598	0.0806855	0.0806855	-
C22orf34	0.18447	0.0806855	0.0806855	-
C1orf35	0.0952191	0.0806855	0.0806855	-
C1orf123	0.120793	0.0806855	0.0806855	-
C1QTNF9B	0.0817368	0.0806855	0.0806855	-
C17orf99	0.164694	0.0806855	0.0806855	-
C17orf64	0.175288	0.0806855	0.0806855	-
C17orf105	0.183119	0.0806855	0.0806855	-
C16orf59	0.0846296	0.0806855	0.0806855	-
C16orf58	0.217724	0.0806855	0.0806855	-
C15orf32	0.203378	0.0806855	0.0806855	-
C12orf66	0.182133	0.0806855	0.0806855	-
C11orf65	0.198005	0.0806855	0.0806855	-
C11orf42	0.131236	0.0806855	0.0806855	-
C10orf76	0.118311	0.0806855	0.0806855	-
BVES	0.0884714	0.0806855	0.0806855	-
BRMS1	0.196943	0.0806855	0.0806855	-
BORA	0.111086	0.0806855	0.0806855	-
BMP15	0.164352	0.0806855	0.0806855	-
BDH1	0.0857219	0.0806855	0.0806855	-
BCL2L11	0.12055	0.0806855	0.0806855	-
BBOF1	0.0875738	0.0806855	0.0806855	-
BBC3	0.190762	0.0806855	0.0806855	-
BAMBI	0.191004	0.0806855	0.0806855	-
AZU1	0.105372	0.0806855	0.0806855	-
AVIL	0.0990215	0.0806855	0.0806855	-
ATP5L	0.18631	0.0806855	0.0806855	-
ATG101	0.122408	0.0806855	0.0806855	-
ASUN	0.152683	0.0806855	0.0806855	-
ASB8	0.0930743	0.0806855	0.0806855	-
ASB14	0.0811602	0.0806855	0.0806855	-
ART1	0.089826	0.0806855	0.0806855	-
ARMT1	0.187959	0.0806855	0.0806855	-
ARHGEF19	0.105634	0.0806855	0.0806855	-
ARHGAP42	0.105493	0.0806855	0.0806855	-
ARHGAP19	0.14984	0.0806855	0.0806855	-
ARFGAP3	0.121274	0.0806855	0.0806855	-
AQP4	0.0910704	0.0806855	0.0806855	-
APOOL	0.194473	0.0806855	0.0806855	-
APOM	0.086925	0.0806855	0.0806855	-
APOL6	0.18713	0.0806855	0.0806855	-
APOL2	0.214934	0.0806855	0.0806855	-
APEX1	0.153562	0.0806855	0.0806855	-
APCS	0.173701	0.0806855	0.0806855	-
ANXA5	0.0877384	0.0806855	0.0806855	-
ANXA2	0.0962909	0.0806855	0.0806855	-
ANKRD60	0.111653	0.0806855	0.0806855	-
ANGPTL6	0.12523	0.0806855	0.0806855	-
ANAPC15	0.25202	0.0806855	0.0806855	-
ALLC	0.0889026	0.0806855	0.0806855	-
AIM2	0.146003	0.0806855	0.0806855	-
ADSS	0.185289	0.0806855	0.0806855	-
ADRA2C	0.10352	0.0806855	0.0806855	-
ADIPOQ	0.17061	0.0806855	0.0806855	-
ADH5	0.225191	0.0806855	0.0806855	-
ADCYAP1R1	0.0854573	0.0806855	0.0806855	-
ACVR1B	0.0818285	0.0806855	0.0806855	-
ACP1	0.241064	0.0806855	0.0806855	-
ACOT9	0.131251	0.0806855	0.0806855	-
ACER1	0.130534	0.0806855	0.0806855	-
AARSD1	0.122054	0.0806855	0.0806855	-
SLF1	0.0806755	0.0971071	0.0806755	*
KRT75	0.0806676	0.251899	0.0806676	*
CPNE3	0.0806445	0.23139	0.0806445	*
LZTS3	0.0806442	0.23139	0.0806442	*
GBF1	0.0806244	0.269235	0.0806244	*
BBS12	0.0806182	0.0806855	0.0806182	*
TTC23	0.0805921	0.149759	0.0805921	*
TNFRSF10D	0.0805676	0.0806855	0.0805676	*
LPAR5	0.0805547	0.149759	0.0805547	*
TEX13B	0.0805495	0.149759	0.0805495	*
ACSM1	0.0805197	0.149759	0.0805197	*
FAM120C	0.0805028	0.149759	0.0805028	*
DENND4B	0.0804937	0.298104	0.0804937	*
NBPF15	0.0804932	0.149759	0.0804932	*
AMZ1	0.0804839	0.149759	0.0804839	*
HERC2	0.0804754	0.652271	0.0804754	*
MTERF1	0.0804422	0.149759	0.0804422	*
NADSYN1	0.0804352	0.149759	0.0804352	*
MMP16	0.0804288	0.251899	0.0804288	*
MCHR1	0.0804113	0.219523	0.0804113	*
TJAP1	0.0804002	0.0971071	0.0804002	*
ACY3	0.0803411	0.0906522	0.0803411	*
CYP2E1	0.0803377	0.219523	0.0803377	*
CFAP61	0.0803157	0.269235	0.0803157	*
MANBA	0.080313	0.149759	0.080313	*
SETBP1	0.0802897	0.358241	0.0802897	*
PRKACA	0.0802652	0.149759	0.0802652	*
MTMR6	0.0802285	0.450757	0.0802285	*
CLCNKA	0.0801518	0.211608	0.0801518	*
SYNE3	0.0801078	0.105256	0.0801078	*
KRT86	0.0800624	0.23139	0.0800624	*
LRRC8B	0.0800482	0.0806855	0.0800482	*
TRIM71	0.0800248	0.23139	0.0800248	*
CLDN18	0.0800172	0.149759	0.0800172	*
NRDE2	0.0800051	0.101731	0.0800051	*
USP19	0.0799785	0.219523	0.0799785	*
ACHE	0.079955	0.149759	0.079955	*
COMMD5	0.0799275	0.149759	0.0799275	*
ZNF408	0.0799076	0.219523	0.0799076	*
MAPK3	0.0798991	0.0806855	0.0798991	*
LMOD1	0.079858	0.149759	0.079858	*
TERT	0.0798562	0.195121	0.0798562	*
CIAO1	0.0798348	0.149759	0.0798348	*
WAC	0.0798309	0.149759	0.0798309	*
ZDHHC7	0.0798236	0.0906522	0.0798236	*
FBXO22	0.0798186	0.0806855	0.0798186	*
CDK6	0.0798173	0.30001	0.0798173	*
FCHO2	0.07981	0.251899	0.07981	*
IDO2	0.0798036	0.149759	0.0798036	*
ROGDI	0.0797969	0.149759	0.0797969	*
EPHA3	0.0797934	0.450757	0.0797934	*
SOCS6	0.0797878	0.149759	0.0797878	*
TBC1D5	0.0797814	0.23139	0.0797814	*
C1orf56	0.0797243	0.149759	0.0797243	*
SLC22A6	0.0797119	0.363325	0.0797119	*
CDCA7L	0.0797108	0.149759	0.0797108	*
PHF23	0.0796471	0.30001	0.0796471	*
PSMD12	0.0796443	0.149759	0.0796443	*
EIF5A	0.0796421	0.0806855	0.0796421	*
DUSP9	0.0796291	0.149759	0.0796291	*
ANKRD26	0.0796002	0.322588	0.0796002	*
ATP2A3	0.0795881	0.192724	0.0795881	*
STT3A	0.0795875	0.149759	0.0795875	*
DCHS1	0.0795834	0.389982	0.0795834	*
OR4K17	0.0795826	0.149759	0.0795826	*
SERPINA12	0.0794859	0.149759	0.0794859	*
KIAA1107	0.0794672	0.149759	0.0794672	*
WDR88	0.0794513	0.149759	0.0794513	*
RNASEL	0.0794136	0.149759	0.0794136	*
CLPTM1L	0.0794116	0.101731	0.0794116	*
PLEKHA6	0.079409	0.20587	0.079409	*
NBEA	0.0793754	0.522053	0.0793754	*
NOTCH2	0.0793574	0.201478	0.0793574	*
SHISA3	0.0793157	0.30001	0.0793157	*
PIK3C2B	0.0792968	0.190681	0.0792968	*
ARHGEF26	0.0792846	0.149759	0.0792846	*
ARFGEF3	0.0792487	0.39414	0.0792487	*
SLC47A2	0.0792436	0.0806855	0.0792436	*
LZTS2	0.0792218	0.0906522	0.0792218	*
GPR132	0.0792201	0.149759	0.0792201	*
FAM104A	0.0792001	0.149759	0.0792001	*
SEC24B	0.079183	0.149759	0.079183	*
SOX30	0.0791822	0.149759	0.0791822	*
TTC5	0.079181	0.0906522	0.079181	*
JAGN1	0.0791195	0.149759	0.0791195	*
ASB6	0.0791171	0.251899	0.0791171	*
SPAG8	0.0790974	0.0906522	0.0790974	*
AGAP2	0.0790806	0.246122	0.0790806	*
NUFIP1	0.0790675	0.149759	0.0790675	*
VEGFC	0.0790586	0.149759	0.0790586	*
SPP1	0.0790417	0.149759	0.0790417	*
UBASH3A	0.0790352	0.149759	0.0790352	*
SLC17A7	0.0790262	0.251899	0.0790262	*
SLMAP	0.0789949	0.0971071	0.0789949	*
PTGS2	0.0789936	0.149759	0.0789936	*
COL20A1	0.0789902	0.20587	0.0789902	*
PGM2	0.078987	0.149759	0.078987	*
MAN1C1	0.078981	0.251899	0.078981	*
YIF1A	0.078958	0.0806855	0.078958	*
C1orf43	0.0789575	0.149759	0.0789575	*
IL9	0.0789457	0.149759	0.0789457	*
CAPN13	0.0789448	0.101731	0.0789448	*
UVSSA	0.0789364	0.149759	0.0789364	*
ARHGAP12	0.0789111	0.149759	0.0789111	*
EPDR1	0.0789036	0.149759	0.0789036	*
AP2M1	0.0788761	0.149759	0.0788761	*
PTDSS2	0.0788712	0.219523	0.0788712	*
NR3C1	0.078826	0.149759	0.078826	*
FAM114A2	0.0788166	0.0906522	0.0788166	*
ZSCAN9	0.0788096	0.0806855	0.0788096	*
PSEN2	0.0788025	0.251899	0.0788025	*
OIT3	0.0787575	0.0906522	0.0787575	*
VTN	0.0787519	0.363325	0.0787519	*
ZCWPW2	0.0787505	0.149759	0.0787505	*
GUCA1B	0.0787372	0.149759	0.0787372	*
PARD6B	0.0787306	0.149759	0.0787306	*
WDTC1	0.0787288	0.149759	0.0787288	*
KLHDC8B	0.0787144	0.149759	0.0787144	*
ZNF556	0.0787088	0.149759	0.0787088	*
DCLK2	0.0786848	0.481321	0.0786848	*
ZDHHC20	0.0786785	0.149759	0.0786785	*
PTGER2	0.078637	0.0806855	0.078637	*
PLCXD3	0.0786145	0.149759	0.0786145	*
PKN1	0.0786107	0.281447	0.0786107	*
EEF1A2	0.0785974	0.149759	0.0785974	*
KAT6A	0.0785718	0.201478	0.0785718	*
SPAG9	0.0785679	0.363325	0.0785679	*
EXOC6B	0.0785416	0.251899	0.0785416	*
HSPB9	0.0785275	0.149759	0.0785275	*
SLC22A15	0.0785212	0.149759	0.0785212	*
CLEC4F	0.0785141	0.149759	0.0785141	*
IGSF10	0.0785075	0.324219	0.0785075	*
PRKG1	0.0784886	0.23139	0.0784886	*
OR5D18	0.0784862	0.149759	0.0784862	*
CHST7	0.0784818	0.149759	0.0784818	*
INTS5	0.078456	0.149759	0.078456	*
GALNT8	0.0784499	0.149759	0.0784499	*
ZNF99	0.07842	0.149759	0.07842	*
CDRT1	0.0784145	0.211608	0.0784145	*
PDGFRA	0.0784014	0.219523	0.0784014	*
ABCE1	0.0783643	0.149759	0.0783643	*
CLN5	0.0783497	0.149759	0.0783497	*
CCDC78	0.0783252	0.149759	0.0783252	*
GOSR2	0.0783161	0.149759	0.0783161	*
TRIM15	0.0783033	0.149759	0.0783033	*
SLC26A11	0.0783004	0.149759	0.0783004	*
RUNDC3A	0.0782896	0.149759	0.0782896	*
MAGEB18	0.0782889	0.149759	0.0782889	*
AICDA	0.0782874	0.149759	0.0782874	*
CPTP	0.0782725	0.30001	0.0782725	*
TTF1	0.0782	0.149759	0.0782	*
HARS	0.0781887	0.0806855	0.0781887	*
VNN2	0.0781809	0.149759	0.0781809	*
GMIP	0.0781605	0.149759	0.0781605	*
AKAP10	0.0781377	0.149759	0.0781377	*
KBTBD8	0.0781248	0.149759	0.0781248	*
ZFPL1	0.0781025	0.149759	0.0781025	*
CASR	0.0780299	0.298104	0.0780299	*
CCDC106	0.078004	0.149759	0.078004	*
LMNTD1	0.0780033	0.30001	0.0780033	*
SPINT3	0.077995	0.149759	0.077995	*
SLC12A8	0.0779949	0.322588	0.0779949	*
ZNF175	0.0779845	0.149759	0.0779845	*
NOP9	0.07798	0.149759	0.07798	*
PSPC1	0.0779783	0.0806855	0.0779783	*
KIR2DL1	0.0779319	0.149759	0.0779319	*
CLDN23	0.0779291	0.251899	0.0779291	*
EXOC3	0.0779284	0.149759	0.0779284	*
OPALIN	0.0779159	0.149759	0.0779159	*
DMRT1	0.0779106	0.0806855	0.0779106	*
ECSIT	0.0779069	0.0806855	0.0779069	*
OR52N2	0.0778718	0.149759	0.0778718	*
MPP1	0.077864	0.149759	0.077864	*
FNBP1	0.0778544	0.23139	0.0778544	*
AS3MT	0.0778529	0.149759	0.0778529	*
FEZ2	0.0778247	0.0971071	0.0778247	*
DBI	0.0778006	0.149759	0.0778006	*
HPS6	0.0777943	0.149759	0.0777943	*
ABHD17C	0.0777933	0.0971071	0.0777933	*
NOSIP	0.0777765	0.149759	0.0777765	*
IFRD1	0.07777	0.0806855	0.07777	*
OR10T2	0.0777678	0.0806855	0.0777678	*
SLC40A1	0.0777393	0.149759	0.0777393	*
LARP4B	0.0777049	0.481321	0.0777049	*
ESRP2	0.0776759	0.298104	0.0776759	*
TTC17	0.0776553	0.149759	0.0776553	*
PIP	0.0776415	0.0806855	0.0776415	*
TLE1	0.0776404	0.269235	0.0776404	*
TGM7	0.0776385	0.450757	0.0776385	*
FCRL3	0.0776314	0.149759	0.0776314	*
ADAM10	0.0776252	0.149759	0.0776252	*
POC1B	0.0775868	0.149759	0.0775868	*
DNAJC3	0.077571	0.0906522	0.077571	*
NCBP3	0.077555	0.0806855	0.077555	*
GAS8	0.0775379	0.251899	0.0775379	*
PRR5	0.0775144	0.115688	0.0775144	*
CRISP3	0.0774897	0.149759	0.0774897	*
SPRY3	0.0774638	0.149759	0.0774638	*
NPSR1	0.077445	0.149759	0.077445	*
NFAM1	0.0774413	0.0806855	0.0774413	*
CD302	0.0774382	0.224872	0.0774382	*
CABIN1	0.0774153	0.229342	0.0774153	*
HMGXB4	0.0774108	0.149759	0.0774108	*
C1orf101	0.077383	0.251899	0.077383	*
BEST2	0.0773662	0.149759	0.0773662	*
RCOR1	0.0773562	0.149759	0.0773562	*
TRMT12	0.0773513	0.0806855	0.0773513	*
NANOG	0.0773304	0.149759	0.0773304	*
RASSF9	0.0773294	0.149759	0.0773294	*
TAB3	0.0773001	0.0806855	0.0773001	*
TXNIP	0.0772983	0.0906522	0.0772983	*
HMOX1	0.0772614	0.0971071	0.0772614	*
DDAH1	0.0772512	0.149759	0.0772512	*
ABCA4	0.0772408	0.226381	0.0772408	*
OR4C15	0.0772341	0.149759	0.0772341	*
PTK6	0.0772311	0.0906522	0.0772311	*
AGBL1	0.0771729	0.23139	0.0771729	*
BTNL8	0.0770915	0.149759	0.0770915	*
FNDC3B	0.0770769	0.0971071	0.0770769	*
RAB3IL1	0.0770692	0.149759	0.0770692	*
PARVB	0.0770687	0.149759	0.0770687	*
ING4	0.0770199	0.149759	0.0770199	*
CCDC61	0.0769237	0.0806855	0.0769237	*
ELF2	0.0769046	0.149759	0.0769046	*
NEURL4	0.0769033	0.281447	0.0769033	*
KCNK5	0.076902	0.23139	0.076902	*
FMO3	0.0768824	0.23139	0.0768824	*
RNF10	0.0768348	0.0906522	0.0768348	*
MAPKBP1	0.0768276	0.298104	0.0768276	*
ZSCAN4	0.076787	0.251899	0.076787	*
POLR2M	0.0767453	0.0806855	0.0767453	*
USH1C	0.0767272	0.211608	0.0767272	*
GFM2	0.0766845	0.149759	0.0766845	*
MRPS27	0.0766658	0.0806855	0.0766658	*
POLE2	0.0766405	0.251899	0.0766405	*
FRYL	0.0766339	0.30242	0.0766339	*
RXRA	0.0765744	0.298104	0.0765744	*
MFSD11	0.0765735	0.251899	0.0765735	*
IFT172	0.0765705	0.0971071	0.0765705	*
PLAC8L1	0.0765504	0.149759	0.0765504	*
DNAJB1	0.0765257	0.0906522	0.0765257	*
TTC7B	0.076523	0.281447	0.076523	*
GLRA2	0.076515	0.149759	0.076515	*
CLDN6	0.0764984	0.0806855	0.0764984	*
DHX57	0.0764918	0.252299	0.0764918	*
BBS9	0.0764783	0.219523	0.0764783	*
OR5J2	0.0764694	0.149759	0.0764694	*
GPR146	0.0764368	0.0906522	0.0764368	*
CTDP1	0.0764211	0.201478	0.0764211	*
TUBA4A	0.0763946	0.0906522	0.0763946	*
MAP2K6	0.0763807	0.149759	0.0763807	*
PDPK1	0.0763799	0.0906522	0.0763799	*
PANK4	0.0763594	0.23139	0.0763594	*
GARNL3	0.0763539	0.149759	0.0763539	*
STAG1	0.0763396	0.0971071	0.0763396	*
PAQR4	0.0763104	0.0806855	0.0763104	*
DNMBP	0.0763081	0.23139	0.0763081	*
MAP1LC3C	0.0763035	0.0806855	0.0763035	*
ZP2	0.0762988	0.149759	0.0762988	*
GHDC	0.0762812	0.0806855	0.0762812	*
RNF32	0.0762764	0.149759	0.0762764	*
CYP8B1	0.076231	0.149759	0.076231	*
PELO	0.0761872	0.149759	0.0761872	*
PLB1	0.0761853	0.46911	0.0761853	*
ONECUT2	0.076152	0.0806855	0.076152	*
BRINP1	0.0761448	0.363325	0.0761448	*
CYP27A1	0.0761399	0.251899	0.0761399	*
ITGA8	0.0760979	0.604263	0.0760979	*
PKD1L2	0.0760931	0.195121	0.0760931	*
PPP6R2	0.0760795	0.149759	0.0760795	*
OR6Y1	0.0760617	0.149759	0.0760617	*
IMP4	0.0760286	0.149759	0.0760286	*
RNF168	0.075998	0.251899	0.075998	*
PEX11G	0.075991	0.149759	0.075991	*
OR10H4	0.0759829	0.149759	0.0759829	*
KLKB1	0.075974	0.0806855	0.075974	*
SYT6	0.075938	0.0971071	0.075938	*
CCDC14	0.0759329	0.0906522	0.0759329	*
USP17L2	0.07593	0.298104	0.07593	*
UTP14C	0.0759269	0.149759	0.0759269	*
OR2M5	0.0759259	0.149759	0.0759259	*
ABCG8	0.0758968	0.20587	0.0758968	*
PRSS16	0.0758656	0.149759	0.0758656	*
C1QL4	0.0758563	0.30001	0.0758563	*
GAB3	0.0758421	0.149759	0.0758421	*
GNAT1	0.0758412	0.149759	0.0758412	*
CHUK	0.07582	0.0806855	0.07582	*
ILVBL	0.0758062	0.149759	0.0758062	*
DCLRE1A	0.0758007	0.30001	0.0758007	*
